link,Loại hình nhà ở,Số phòng ngủ,Hướng nhà,Giá(tỷ đồng),Giá/m²(triệu đồng),Diện tích,Vị trí,Ngày
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125195017.htm,"Nhà ngõ, hẻm",3,Chưa xác định,11.8,295.0,40.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125723444.htm,"Nhà ngõ, hẻm",4,Chưa xác định,12.2,239.0,51.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126082688.htm,"Căn hộ dịch vụ, mini",9,Chưa xác định,11.4,148.0,77.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/126082669.htm,Đất thổ cư,0,Chưa xác định,1.65,27.0,61.0,Thạch Thất,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126082485.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,11.3,246.0,46.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126082401.htm,"Nhà ngõ, hẻm",6,Chưa xác định,9.5,144.0,66.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/124557586.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,6.0,158.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125588045.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.07,207.0,39.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125029003.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.05,186.0,38.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125754806.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.2,225.0,32.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125747695.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.48,212.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125744965.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.59,195.0,39.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125462581.htm,"Nhà ngõ, hẻm",3,Chưa xác định,10.5,233.0,45.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/122351156.htm,Chung cư,1,Chưa xác định,0.9,23.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/122656434.htm,Chung cư,1,Chưa xác định,0.9,23.0,40.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/122477000.htm,Chung cư,1,Chưa xác định,0.9,23.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126081808.htm,"Nhà mặt phố, mặt tiền",5,Chưa xác định,59.0,262.0,225.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126081747.htm,Chung cư,2,Chưa xác định,4.65,73.0,64.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123770417.htm,"Nhà ngõ, hẻm",3,Chưa xác định,9.8,129.0,76.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126081648.htm,"Nhà ngõ, hẻm",6,Chưa xác định,8.4,127.0,66.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/126081645.htm,Đất thổ cư,0,Chưa xác định,4.58,79.0,58.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126081612.htm,Chung cư,2,Chưa xác định,3.95,72.0,55.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126081589.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.45,195.0,33.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/123806614.htm,"Nhà ngõ, hẻm",6,Chưa xác định,6.5,176.0,37.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124506280.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.65,133.0,50.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124807456.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.08,174.0,35.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126081340.htm,"Nhà ngõ, hẻm",6,Chưa xác định,7.2,164.0,44.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126081253.htm,"Nhà ngõ, hẻm",6,Chưa xác định,7.3,174.0,42.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126081241.htm,"Nhà ngõ, hẻm",4,Chưa xác định,13.9,214.0,65.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoan-kiem-ha-noi/126081202.htm,"Nhà mặt phố, mặt tiền",6,Chưa xác định,22.9,382.0,60.0,Hoàn Kiếm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126081203.htm#px=SR-special_display_ad-[PO-1][PL-default],"Tập thể, cư xá",2,Chưa xác định,3.2,49.0,65.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125743137.htm,Đất thổ cư,0,Chưa xác định,6.5,77.0,84.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/125742316.htm,Đất thổ cư,0,Chưa xác định,10.3,99.0,104.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/126080873.htm,Chung cư,3,Chưa xác định,8.3,89.0,94.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126080854.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.5,198.0,43.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126080665.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,9.98,250.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126080515.htm,Chung cư,1,Chưa xác định,2.34,50.0,47.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125855590.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.25,242.0,30.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126080418.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,6.8,194.0,35.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126080216.htm,Chung cư,2,Chưa xác định,3.2,47.0,68.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126079946.htm,"Nhà ngõ, hẻm",10,Chưa xác định,14.0,215.0,65.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126079645.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,3.45,115.0,30.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-dong-anh-ha-noi/124621895.htm,Đất thổ cư,0,Chưa xác định,3.3,55.0,60.0,Đông Anh,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123065161.htm,"Nhà ngõ, hẻm",5,Chưa xác định,7.05,176.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126079524.htm,"Nhà mặt phố, mặt tiền",4,Chưa xác định,11.0,550.0,20.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125488205.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.5,167.0,45.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/125464321.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.02,201.0,40.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125462441.htm,"Nhà ngõ, hẻm",3,Chưa xác định,9.07,202.0,45.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125255027.htm,"Nhà ngõ, hẻm",3,Bắc,8.48,257.0,33.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126079386.htm,"Nhà ngõ, hẻm",5,Tây Nam,14.7,277.0,53.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126079356.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",7,Chưa xác định,14.2,178.0,80.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125412297.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.2,189.0,38.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123724627.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.5,163.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124691234.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.02,188.0,32.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126079212.htm,"Nhà ngõ, hẻm",10,Chưa xác định,9.9,177.0,56.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125399983.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.02,172.0,35.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/122276119.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.03,172.0,35.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124820838.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.8,170.0,40.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124786579.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.05,201.0,35.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124733007.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.03,201.0,35.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/125394063.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.58,174.0,32.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/124849826.htm,Chung cư,2,Chưa xác định,2.7,39.0,69.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/125042157.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,5.6,117.0,48.0,Long Biên,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/126079020.htm,"Căn hộ dịch vụ, mini",2,Chưa xác định,1.45,29.0,50.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126078963.htm,"Nhà ngõ, hẻm",6,Chưa xác định,31.3,391.0,80.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126078892.htm,"Nhà ngõ, hẻm",4,Chưa xác định,5.75,174.0,33.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125687125.htm,Nhà phố liền kề,4,Chưa xác định,12.3,241.0,51.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125570500.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,10.0,204.0,49.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126078661.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.7,178.0,32.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-tay-ho-ha-noi/125991772.htm,Đất thổ cư,0,Chưa xác định,15.0,250.0,60.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/120184319.htm,Chung cư,1,Chưa xác định,2.35,50.0,47.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/117930522.htm,Chung cư,2,Chưa xác định,2.85,48.0,60.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/125698981.htm,Đất thổ cư,0,Chưa xác định,4.98,50.0,100.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/125698969.htm,"Nhà ngõ, hẻm",4,Tây Bắc,8.4,168.0,50.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/125739227.htm,"Nhà mặt phố, mặt tiền",3,Bắc,16.5,165.0,100.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/125698720.htm,Đất thổ cư,0,Chưa xác định,4.5,85.0,53.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/125698645.htm,Đất thổ cư,0,Chưa xác định,4.6,60.0,77.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/125698482.htm,"Nhà ngõ, hẻm",6,Đông,11.8,112.0,105.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/125653348.htm,Đất thổ cư,0,Chưa xác định,8.5,170.0,50.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/125652898.htm,Đất thổ cư,0,Chưa xác định,15.9,133.0,120.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/125652865.htm,"Nhà ngõ, hẻm",10,Đông Nam,16.2,160.0,101.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-gia-lam-ha-noi/125652610.htm,"Nhà ngõ, hẻm",5,Tây,8.5,213.0,40.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126078322.htm,Chung cư,3,Chưa xác định,3.8,48.0,80.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125325061.htm,"Nhà ngõ, hẻm",3,Chưa xác định,14.4,200.0,72.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-gia-lam-ha-noi/125652423.htm,Đất thổ cư,0,Chưa xác định,10.8,152.0,71.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126078309.htm,Chung cư,2,Chưa xác định,3.99,53.0,76.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/125345227.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.5,227.0,33.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125729144.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.65,201.0,38.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126078235.htm,Chung cư,2,Chưa xác định,4.45,52.0,85.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/126078103.htm,Chung cư,3,Chưa xác định,4.2,51.0,82.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126078056.htm,Chung cư,1,Chưa xác định,1.73,56.0,31.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/125002701.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.2,200.0,36.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126077942.htm,Chung cư,2,Chưa xác định,2.8,47.0,60.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125219287.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.45,191.0,39.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125223908.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.65,188.0,46.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125216212.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.85,211.0,42.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125219320.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.999,184.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126077793.htm,"Nhà ngõ, hẻm",4,Chưa xác định,13.0,200.0,65.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/124854665.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.95,229.0,39.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/125165920.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",4,Chưa xác định,7.168,163.0,44.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126077462.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",6,Chưa xác định,9.5,211.0,45.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/124935137.htm,"Nhà ngõ, hẻm",5,Chưa xác định,17.0,283.0,60.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126077399.htm,"Nhà ngõ, hẻm",5,Chưa xác định,9.1,202.0,45.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/125219299.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.48,197.0,38.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126077365.htm,Chung cư,1,Chưa xác định,2.38,51.0,47.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125218414.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.65,201.0,38.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126077344.htm#px=SR-special_display_ad-[PO-1][PL-default],"Nhà ngõ, hẻm",3,Chưa xác định,10.8,284.0,38.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125218335.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.6,195.0,39.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125216347.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.8,215.0,41.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125215892.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.4,215.0,39.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125213100.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.8,195.0,40.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125212896.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.79,200.0,39.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126077273.htm,"Nhà ngõ, hẻm",4,Chưa xác định,8.4,240.0,35.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126077248.htm,Chung cư,2,Chưa xác định,3.98,72.0,55.0,Nam Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/124854135.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.98,184.0,38.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/125212674.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.36,194.0,38.0,Cầu Giấy,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123399376.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.3,152.0,48.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124324592.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.1,154.0,46.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126077180.htm,"Nhà ngõ, hẻm",5,Chưa xác định,8.5,243.0,35.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123960929.htm,"Nhà ngõ, hẻm",3,Chưa xác định,6.7,143.0,47.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/126077109.htm,Chung cư,1,Chưa xác định,2.35,50.0,47.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126077063.htm,Chung cư,2,Chưa xác định,4.65,69.0,67.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126076872.htm,"Tập thể, cư xá",3,Chưa xác định,4.4,44.0,100.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/119551779.htm,Chung cư,2,Chưa xác định,3.5,50.0,70.0,Gia Lâm,2025-07-14
https://www.nhatot.com/mua-ban-dat-thi-xa-son-tay-ha-noi/126076659.htm,Đất thổ cư,0,Chưa xác định,6.4,20.0,320.0,Sơn Tây,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/126076635.htm,"Căn hộ dịch vụ, mini",2,Chưa xác định,1.98,40.0,50.0,Thanh Xuân,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124524641.htm,"Nhà ngõ, hẻm",3,Chưa xác định,5.65,209.0,27.0,Hoàng Mai,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124289064.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,6.5,230.0,28.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126076525.htm,"Nhà mặt phố, mặt tiền",1,Chưa xác định,4.2,124.0,34.0,Thanh Trì,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125471952.htm,"Nhà ngõ, hẻm",3,Chưa xác định,8.6,205.0,42.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126076484.htm,"Nhà ngõ, hẻm",4,Chưa xác định,7.6,230.0,33.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126076409.htm,"Nhà ngõ, hẻm",7,Chưa xác định,13.0,250.0,52.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/126076343.htm#px=SR-special_display_ad-[PO-1][PL-default],"Tập thể, cư xá",3,Chưa xác định,3.6,60.0,60.0,Ba Đình,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/123453679.htm,"Căn hộ dịch vụ, mini",1,Chưa xác định,1.39,40.0,35.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/124241554.htm,"Căn hộ dịch vụ, mini",2,Chưa xác định,2.6,45.0,58.0,Tây Hồ,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126076257.htm,"Nhà ngõ, hẻm",8,Chưa xác định,8.5,202.0,42.0,Hà Đông,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126076232.htm,"Nhà ngõ, hẻm",2,Chưa xác định,8.2,195.0,42.0,Bắc Từ Liêm,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126076219.htm,"Nhà ngõ, hẻm",3,Chưa xác định,7.5,163.0,46.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126076172.htm,"Nhà ngõ, hẻm",2,Chưa xác định,3.4,121.0,28.0,Hai Bà Trưng,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126076108.htm,"Nhà ngõ, hẻm",2,Chưa xác định,8.5,198.0,43.0,Đống Đa,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126075988.htm,"Nhà mặt phố, mặt tiền",3,Chưa xác định,16.7,304.0,55.0,Hoàng Mai,2025-07-14
