url,property_type,total_price,price_per_m2,area,location,date
https://www.nhatot.com/mua-ban-nha-dat-huyen-hoai-duc-ha-noi/121707330.htm,4 PN • Nhà phố liền kề,"3,93 tỷ",103 tr/m²,38 m²,Huyện Hoài Đức • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126065142.htm,"3 PN • Nhà ngõ, hẻm","7,7 tỷ",183 tr/m²,42 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/121547117.htm,3 PN • Nhà phố liền kề,"2,95 tỷ",92 tr/m²,32 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/121772282.htm,3 PN • Nhà phố liền kề,"2,48 tỷ",78 tr/m²,32 m²,Huyện Chương Mỹ • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/121855248.htm,3 PN • Nhà phố liền kề,"2,45 tỷ",77 tr/m²,32 m²,Huyện Chương Mỹ • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/123164877.htm,4 PN • Hướng Đông Bắc • Nhà phố liền kề,"3,45 tỷ",86 tr/m²,40 m²,Huyện Chương Mỹ • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/121643552.htm,4 PN • Nhà phố liền kề,"4,8 tỷ",141 tr/m²,34 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/123494536.htm,1 PN • Chung cư,"2,55 tỷ",54 tr/m²,47 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/123329617.htm,2 PN • Chung cư,"2,86 tỷ",48 tr/m²,60 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126065015.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","7,4 tỷ",176 tr/m²,42 m²,Quận Hai Bà Trưng • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-long-bien-ha-noi/126064871.htm,"3 PN • Nhà ngõ, hẻm","5,86 tỷ",178 tr/m²,33 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125219173.htm,"3 PN • Nhà ngõ, hẻm","6,9 tỷ",173 tr/m²,40 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126064836.htm,"6 PN • Hướng Tây Nam • Nhà ngõ, hẻm","6,5 tỷ",155 tr/m²,42 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126064827.htm,"5 PN • Nhà ngõ, hẻm",14 tỷ,187 tr/m²,75 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125196233.htm,"4 PN • Nhà ngõ, hẻm","6,5 tỷ",144 tr/m²,45 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126064504.htm,"3 PN • Nhà mặt phố, mặt tiền","11,5 tỷ",329 tr/m²,35 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoan-kiem-ha-noi/125682838.htm,3 PN • Duplex,"4,8 tỷ",40 tr/m²,120 m²,Quận Hoàn Kiếm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126064317.htm,"4 PN • Nhà ngõ, hẻm",9 tỷ,196 tr/m²,46 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124735750.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm",5 tỷ,139 tr/m²,36 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124380651.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm",6 tỷ,171 tr/m²,35 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125035026.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm",5 tỷ,147 tr/m²,34 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125011355.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm",5 tỷ,139 tr/m²,36 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125400973.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm",5 tỷ,111 tr/m²,45 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124875379.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","5,6 tỷ",147 tr/m²,38 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/124776111.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm",5 tỷ,139 tr/m²,36 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126064179.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Chung cư,"4,58 tỷ",67 tr/m²,68 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126064162.htm,"3 PN • Nhà ngõ, hẻm","5,78 tỷ",165 tr/m²,35 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126064127.htm,"5 PN • Nhà ngõ, hẻm","15,2 tỷ",304 tr/m²,50 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126064023.htm,"5 PN • Nhà mặt phố, mặt tiền","6,5 tỷ",151 tr/m²,43 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126063951.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Chung cư,"2,495 tỷ",45 tr/m²,56 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126063783.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Chung cư,"4,55 tỷ",68 tr/m²,67 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126063710.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Chung cư,"2,94 tỷ",44 tr/m²,67 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126063677.htm,"5 PN • Nhà mặt phố, mặt tiền","9,5 tỷ",170 tr/m²,56 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126063644.htm,"3 PN • Nhà ngõ, hẻm",7 tỷ,175 tr/m²,40 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126063606.htm#px=SR-special_display_ad-[PO-1][PL-default],2 PN • Chung cư,"4,42 tỷ",61 tr/m²,73 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126063600.htm,"4 PN • Nhà mặt phố, mặt tiền","11,7 tỷ",249 tr/m²,47 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126063454.htm,"3 PN • Nhà ngõ, hẻm","4,7 tỷ",196 tr/m²,24 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126063431.htm,"3 PN • Nhà ngõ, hẻm","6,35 tỷ",141 tr/m²,45 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126063403.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","6,8 tỷ",162 tr/m²,42 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126063377.htm,"5 PN • Nhà mặt phố, mặt tiền","7,2 tỷ",153 tr/m²,47 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/126063327.htm,"1 PN • Nhà mặt phố, mặt tiền","10,8 tỷ",83 tr/m²,130 m²,Huyện Thanh Trì • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/126063225.htm#px=SR-special_display_ad-[PO-1][PL-default],3 PN • Chung cư,"4,8 tỷ",66 tr/m²,73 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126063223.htm,"4 PN • Nhà ngõ, hẻm","13,3 tỷ",256 tr/m²,52 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123774438.htm,"3 PN • Nhà ngõ, hẻm","6,399 tỷ",168 tr/m²,38 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123774438.htm,"3 PN • Nhà ngõ, hẻm","6,399 tỷ",168 tr/m²,38 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/120628800.htm,"4 PN • Nhà ngõ, hẻm","11,995 tỷ",231 tr/m²,52 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126063166.htm,"5 PN • Nhà ngõ, hẻm","9,8 tỷ",272 tr/m²,36 m²,Quận Cầu Giấy • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/126063140.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","6,6 tỷ",206 tr/m²,32 m²,Quận Tây Hồ • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-long-bien-ha-noi/126063119.htm,Đất thổ cư • Ngang 4 m,"5,6 tỷ",70 tr/m²,80 m²,Quận Long Biên • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126063051.htm,"4 PN • Nhà ngõ, hẻm","13,5 tỷ",346 tr/m²,39 m²,Quận Cầu Giấy • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126063044.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Hướng Đông Nam • Nhà ngõ, hẻm","7,9 tỷ",132 tr/m²,60 m²,Quận Hoàng Mai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-bac-tu-liem-ha-noi/126063020.htm,"4 PN • Nhà ngõ, hẻm","5,2 tỷ",100 tr/m²,52 m²,Quận Bắc Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126062750.htm,"5 PN • Nhà ngõ, hẻm",11 tỷ,147 tr/m²,75 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/126062732.htm,"2 PN • Nhà mặt phố, mặt tiền","31,9 tỷ",298 tr/m²,107 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/124966722.htm,"4 PN • Nhà ngõ, hẻm","12,8 tỷ",251 tr/m²,51 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126062290.htm,"7 PN • Nhà ngõ, hẻm","11,1 tỷ",222 tr/m²,50 m²,Quận Cầu Giấy • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126062104.htm,"2 PN • Nhà ngõ, hẻm","4,45 tỷ",178 tr/m²,25 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126061881.htm,2 PN • Chung cư,"5,1 tỷ",59 tr/m²,86 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126061859.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Nhà ngõ, hẻm","9,5 tỷ",211 tr/m²,45 m²,Quận Cầu Giấy • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/126061756.htm,"6 PN • Nhà ngõ, hẻm","8,55 tỷ",190 tr/m²,45 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/126061746.htm,1 PN • Hướng Đông Bắc • Chung cư,"2,9 tỷ",67 tr/m²,43 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/124785949.htm,"5 PN • Nhà ngõ, hẻm","5,6 tỷ",255 tr/m²,22 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126061728.htm,"10 PN • Nhà ngõ, hẻm","12,7 tỷ",282 tr/m²,45 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/124208699.htm,"3 PN • Nhà mặt phố, mặt tiền",8 tỷ,190 tr/m²,42 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126061707.htm,3 PN • Nhà biệt thự,"8,2 tỷ",182 tr/m²,45 m²,Quận Ba Đình • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/124491131.htm,Đất thổ cư • Ngang 4.5 m,"13,5 tỷ",270 tr/m²,50 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125104904.htm,"3 PN • Nhà ngõ, hẻm","6,45 tỷ",248 tr/m²,26 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125154377.htm,"3 PN • Nhà ngõ, hẻm","6,5 tỷ",197 tr/m²,33 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125105279.htm,"3 PN • Nhà ngõ, hẻm","7,2 tỷ",248 tr/m²,29 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125154690.htm,"6 PN • Nhà ngõ, hẻm",6 tỷ,167 tr/m²,36 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125104297.htm,"3 PN • Nhà ngõ, hẻm","5,85 tỷ",279 tr/m²,21 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/124824050.htm,1 PN • Chung cư,"2,34 tỷ",50 tr/m²,47 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/124823077.htm,3 PN • Chung cư,"3,7 tỷ",46 tr/m²,80 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/124823773.htm,2 PN • Chung cư,"2,78 tỷ",46 tr/m²,60 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/124823360.htm,2 PN • Chung cư,"3,47 tỷ",50 tr/m²,70 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/124823463.htm,2 PN • Chung cư,"3,1 tỷ",46 tr/m²,68 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125104104.htm,"3 PN • Nhà ngõ, hẻm","5,38 tỷ",199 tr/m²,27 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-quan-ha-dong-ha-noi/122409010.htm,Đất thổ cư • Ngang 4.8 m,"8,5 tỷ",131 tr/m²,65 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/125155129.htm,"3 PN • Nhà ngõ, hẻm","5,75 tỷ",192 tr/m²,30 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125155399.htm,"4 PN • Nhà mặt phố, mặt tiền","15,2 tỷ",304 tr/m²,50 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126061536.htm,"nhiều hơn 10 PN • Nhà mặt phố, mặt tiền",45 tỷ,529 tr/m²,85 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/125154868.htm,3 PN • Chung cư,"4,25 tỷ",66 tr/m²,64 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-nam-tu-liem-ha-noi/121134944.htm,"5 PN • Nhà ngõ, hẻm","8,99 tỷ",155 tr/m²,58 m²,Quận Nam Từ Liêm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125156034.htm,"4 PN • Nhà mặt phố, mặt tiền","16,5 tỷ",317 tr/m²,52 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/125136270.htm,"3 PN • Nhà ngõ, hẻm","4,95 tỷ",198 tr/m²,25 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126061505.htm,"3 PN • Nhà ngõ, hẻm","8,5 tỷ",258 tr/m²,33 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-ba-vi-ha-noi/126061436.htm,Đất thổ cư,"5,46 tỷ",2 tr/m²,2710 m²,Huyện Ba Vì • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126061434.htm,"3 PN • Nhà mặt phố, mặt tiền",9 tỷ,360 tr/m²,25 m²,Quận Ba Đình • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126061417.htm#px=SR-special_display_ad-[PO-1][PL-default],"10 PN • Nhà ngõ, hẻm","19,7 tỷ",328 tr/m²,60 m²,Quận Cầu Giấy • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/125078667.htm,2 PN • Chung cư,"2,83 tỷ",47 tr/m²,60 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-dat-huyen-thach-that-ha-noi/126061372.htm#px=SR-special_display_ad-[PO-1][PL-default],Đất thổ cư • Ngang 5 m,"2,85 tỷ",29 tr/m²,100 m²,Huyện Thạch Thất • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/125164420.htm,2 PN • Chung cư,"3,27 tỷ",48 tr/m²,68 m²,Huyện Gia Lâm • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/126061348.htm,"2 PN • Nhà ngõ, hẻm","1,886 tỷ",90 tr/m²,21 m²,Quận Hoàng Mai • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/126061336.htm,"2 PN • Nhà ngõ, hẻm","6,6 tỷ",200 tr/m²,33 m²,Quận Ba Đình • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125092556.htm,"3 PN • Nhà mặt phố, mặt tiền",5 tỷ,147 tr/m²,34 m²,Quận Hà Đông • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-tri-ha-noi/125044787.htm,"3 PN • Nhà mặt phố, mặt tiền","4,35 tỷ",124 tr/m²,35 m²,Huyện Thanh Trì • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126061266.htm#px=SR-special_display_ad-[PO-1][PL-default],"6 PN • Nhà ngõ, hẻm","9,5 tỷ",238 tr/m²,40 m²,Quận Cầu Giấy • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-xuan-ha-noi/126061260.htm,"9 PN • Nhà ngõ, hẻm","12,9 tỷ",293 tr/m²,44 m²,Quận Thanh Xuân • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/123669755.htm,"5 PN • Nhà ngõ, hẻm","15,495 tỷ",277 tr/m²,56 m²,Quận Đống Đa • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-hai-ba-trung-ha-noi/126061155.htm,"3 PN • Nhà ngõ, hẻm","9,8 tỷ",258 tr/m²,38 m²,Quận Hai Bà Trưng • 2 tuần trước,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-cau-giay-ha-noi/126061152.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","9,5 tỷ",238 tr/m²,40 m²,Quận Cầu Giấy • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-thanh-oai-ha-noi/125712762.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Bắc • Nhà mặt phố, mặt tiền","2,65 tỷ",83 tr/m²,32 m²,Huyện Thanh Oai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125703788.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Hướng Bắc • Nhà mặt phố, mặt tiền",12 tỷ,240 tr/m²,50 m²,Quận Hà Đông • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-quoc-oai-ha-noi/125704124.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Nam • Nhà ngõ, hẻm","3,35 tỷ",64 tr/m²,52 m²,Huyện Quốc Oai • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125709323.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Nhà ngõ, hẻm","2,95 tỷ",92 tr/m²,32 m²,Huyện Chương Mỹ • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/125703982.htm#px=SR-special_display_ad-[PO-1][PL-default],"4 PN • Hướng Đông Nam • Nhà ngõ, hẻm","5,25 tỷ",150 tr/m²,35 m²,Quận Hà Đông • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/125703836.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Tây • Nhà mặt phố, mặt tiền","3,2 tỷ",89 tr/m²,36 m²,Huyện Chương Mỹ • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/123393377.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","3,3 tỷ",94 tr/m²,35 m²,Huyện Chương Mỹ • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/123507005.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Nhà ngõ, hẻm","3,2 tỷ",103 tr/m²,31 m²,Huyện Chương Mỹ • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-quan-ha-dong-ha-noi/126061111.htm#px=SR-special_display_ad-[PO-1][PL-default],"3 PN • Hướng Nam • Nhà ngõ, hẻm","4,05 tỷ",113 tr/m²,36 m²,Quận Hà Đông • 2 tuần trước • Tin nổi bật,2025-07-14
https://www.nhatot.com/mua-ban-nha-dat-huyen-chuong-my-ha-noi/126061075.htm,"3 PN • Hướng Đông Nam • Nhà ngõ, hẻm","3,25 tỷ",96 tr/m²,34 m²,Huyện Chương Mỹ • 2 tuần trước,2025-07-14
